ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
PNW,Utilities,19.477928,2.214356,1.7482386,3.6,-929501376.0,-0.095,-4.218033500000001,101.4800033569336,False,True,36.22633095841543,False,686100.0,1188413.3333333333,False,3.2521349573008536,25,15.481954410780396,,,41.34246839997507,-3,17.400881057268723,14.402651234376773,21.314863580085614,28.54507743572136,75.0,3,"PNW trades at a relatively high PEG ratio of 3.60, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
DOC,Real Estate,59.400005,4.9966044,1.846851,4.32,1645113088.0,0.682,-1.9809496666666675,20.790000915527344,False,True,27.76347673277182,False,2951200.0,5905820.0,False,2.6961127444117783,25,15.231744414980312,,,41.34246839997507,-3,84.47136563876651,14.069037906643327,68.26420278713405,28.489475214432453,75.0,3,"DOC trades at a relatively high PEG ratio of 4.32, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
SPG,Real Estate,62.02825,12.009947,14.778571,4.58,2595271168.0,-0.125,0.6472953333333322,219.5800018310547,False,True,28.556233964470138,False,976200.0,1543106.6666666667,False,2.538289845556801,25,15.160724110495575,,,41.34246839997507,-3,14.757709251101323,13.97434416733034,19.464643315768434,28.473692924546956,75.0,3,"SPG trades at a relatively high PEG ratio of 4.58, and is priced above its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
WRB,Financial Services,14.50823,1.757188,,4.76,3045504768.0,0.15,-5.027441430882353,70.51000213623047,False,True,21.70119865649302,False,1138000.0,1910306.6666666667,False,2.4391276880344743,25,15.116101139610528,,,41.34246839997507,-3,52.092511013215855,13.914846872816945,45.599004549248605,28.46377670879472,75.0,3,"WRB trades at a relatively high PEG ratio of 4.76, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
TSLA,Consumer Cyclical,311.15454,13.045981,15.561263,5.01,4835999744.0,-0.03,267.109383106383,342.2699890136719,False,False,70.37859275104661,True,45375100.0,38097946.666666664,False,2.313223196613912,25,15.059444118471276,,,41.34246839997507,-3,22.79735682819383,13.839304177964607,25.092396619733186,28.451186259652665,75.0,3,"TSLA trades at a relatively high PEG ratio of 5.01, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
ESS,Real Estate,44.85491,10.005969,3.4713738,7.02,1043926720.0,-0.718,-16.52604466666667,287.5199890136719,False,True,46.58156706430142,False,406500.0,459460.0,False,1.626839258086633,25,14.750571346133999,,,41.34246839997507,-3,2.643171806167401,13.42747381484824,10.984467104314689,28.38254786579994,75.0,3,"ESS trades at a relatively high PEG ratio of 7.02, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
MAA,Real Estate,39.032166,7.1572986,2.8499756,7.03,921182272.0,0.137,-22.34878866666667,133.49000549316406,False,True,48.9633163493355,False,596600.0,1045440.0,False,1.6244056342201745,25,14.749476215394093,,,41.34246839997507,-3,48.89867841409692,13.426013640528364,43.36332172986535,28.38230450341329,75.0,3,"MAA trades at a relatively high PEG ratio of 7.03, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
UDR,Real Estate,24.012657,7.8908234,4.209475,8.17,779827776.0,0.909,-37.36829766666666,37.939998626708984,False,True,38.51466648746157,False,1693000.0,3124750.0,False,1.386023687114997,25,14.642204339196763,,,41.34246839997507,-3,87.66519823788546,13.282984472265259,70.49988560651732,28.358466308702774,75.0,3,"UDR trades at a relatively high PEG ratio of 8.17, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
CPT,Real Estate,36.422443,7.01419,2.9765084,9.17,139679632.0,-0.757,-24.958511666666666,110.36000061035156,False,True,43.35478774686137,False,781400.0,954240.0,False,1.2257159436963931,25,14.570065854658392,,,41.34246839997507,-3,1.762114537444934,13.186799826214095,10.36772701620896,28.342435534360913,75.0,3,"CPT trades at a relatively high PEG ratio of 9.17, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
LEN,Consumer Cyclical,13.609718,0.6389338,0.96745443,11.3,1077926016.0,-0.315,-30.435438893617018,86.83000183105469,False,False,53.00436378592939,True,1798400.0,2287716.6666666665,False,0.978840600179147,25,14.458971950075629,,,41.34246839997507,-3,8.370044052863436,13.038674620103748,14.993277677001911,28.31774800000919,75.0,3,"LEN trades at a relatively high PEG ratio of 11.30, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
SBAC,Real Estate,20.0,6.844342,-4.2436185,11.68,752056384.0,-0.105,-41.38095466666667,185.1999969482422,False,False,60.77050235297343,True,677900.0,1082963.3333333333,False,0.9442619366790747,25,14.443411551500596,,,41.34246839997507,-3,16.299559471365637,13.017927422003705,20.543938469953453,28.31429013365918,75.0,3,"SBAC trades at a relatively high PEG ratio of 11.68, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
NRG,Utilities,32.875,0.8011161,6.3138943,0.61,772374976.0,,9.1790385,126.23999786376953,False,False,42.42736530824901,False,1447900.0,2852490.0,False,19.604657087186126,0,14.090589369228773,,,41.34246839997507,-3,27.863436123348016,17.964164512307935,23.638652126341114,16.430329648709886,75.0,3,"NRG trades at an attractive PEG ratio of 0.61, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
PGR,Financial Services,10.5168085,1.3387922,3.5469515,60.07,15114500096.0,0.05,-9.018862930882353,209.60000610351562,False,True,39.32041274902,False,2882600.0,2745553.3333333335,False,0.11593641941044981,25,14.070665068729717,,,41.34246839997507,-3,35.68281938325991,12.52093211164253,34.11222040827944,28.231457581932318,75.0,3,"PGR trades at a relatively high PEG ratio of 60.07, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
PLD,Real Estate,31.47991,14.195642,2.452056,130.13,5406941184.0,0.853,-29.901044666666667,141.02999877929688,False,True,32.723264345831765,False,2053500.0,4871956.666666667,False,0.008294616248611013,25,14.02222625730689,,,41.34246839997507,-3,85.90308370044053,12.456347029745427,69.26640543030587,28.220693401616135,75.0,3,"PLD trades at a relatively high PEG ratio of 130.13, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
AIG,Financial Services,13.985401,1.4987298,0.99035996,0.63,7365000192.0,-0.101,-5.550270430882353,76.63999938964844,False,False,37.59840864103712,False,2812400.0,3366033.3333333335,False,18.979620407591845,0,13.809322863411346,,,41.34246839997507,-3,16.519823788546255,17.58914250455137,15.698123491979885,16.367825980750457,75.0,3,"AIG trades at an attractive PEG ratio of 0.63, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
FICO,Technology,31.444544,9.797179,-5.7233977,0.76,774413504.0,0.412,-23.768804049333326,1085.780029296875,False,False,35.0765429466299,False,178900.0,336113.3333333333,False,15.718738256813813,0,12.34192589556123,,,41.34246839997507,-3,74.44933920704845,15.632613214084547,56.248784284931425,16.041737765672654,75.0,3,"FICO trades at an attractive PEG ratio of 0.76, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
SRE,Utilities,25.046377,4.169387,1.75114,0.77,-27657750528.0,0.713,1.3504155000000004,86.41000366210938,False,False,29.065782995444806,False,3421700.0,3370540.0,False,15.513507911659948,0,12.249572240241992,,,41.34246839997507,-3,85.24229074889867,15.50947500699223,63.80385036422657,16.02121473115727,75.0,3,"SRE trades at an attractive PEG ratio of 0.77, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
APP,Communication Services,24.264616,15.517182,33.43651,0.87,3179956224.0,0.57,-25.019585789473684,315.44000244140625,False,False,26.869853123521267,False,5261900.0,6850730.0,False,13.72069110341931,0,11.442804676533704,,,41.34246839997507,-3,80.61674008810573,14.433784922047845,60.565964901671514,15.841933050333203,75.0,3,"APP trades at an attractive PEG ratio of 0.87, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
APTV,Consumer Cyclical,22.425339,0.5015259,1.1797754,0.95,1615874944.0,-0.353,-21.619817893617018,49.560001373291016,False,False,32.64408661593606,False,2419900.0,3578693.3333333335,False,12.558190941444328,0,10.919679603644962,,,41.34246839997507,-3,7.488986784140969,13.736284824862857,9.376537588896184,15.725683034135706,75.0,3,"APTV trades at an attractive PEG ratio of 0.95, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
LVS,Consumer Cyclical,17.918606,2.18261,51.53846,1.11,2212875008.0,-0.198,-26.12655089361702,46.22999954223633,False,False,41.885413528826746,False,3172900.0,5089346.666666667,False,10.735893390240301,0,10.09964570560315,,,41.34246839997507,-3,12.114537444933921,12.642906294140442,12.61442305145125,15.543453279015303,75.0,3,"LVS has a reasonable PEG ratio of 1.11, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
DECK,Consumer Cyclical,13.241819,2.29356,5.52988,1.14,871420352.0,0.011,-30.80333789361702,93.08999633789062,False,False,41.470581552978956,False,1654400.0,2237026.6666666665,False,10.451159397864675,0,9.971515409034119,,,41.34246839997507,-3,30.837004405286343,12.472065898715066,25.720149923697946,15.51497987977774,75.0,3,"DECK has a reasonable PEG ratio of 1.14, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
TTD,Communication Services,16.833334,2.2220066,2.7145326,1.2,582992768.0,-0.236,-32.45086778947368,14.140000343322754,False,False,33.36299565713375,False,17524900.0,23866980.0,False,9.924401511969762,0,9.734474360381409,,,41.34246839997507,-3,10.572687224669604,12.156011167178118,11.535127897266229,15.46230409118825,75.0,3,"TTD has a reasonable PEG ratio of 1.20, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
LII,Industrials,18.76434,2.7507358,11.242807,1.27,277737504.0,0.001,-39.97488568,422.010009765625,False,False,21.23909545801878,False,524500.0,548363.3333333334,False,9.372757426741227,0,9.486234522028568,,,41.34246839997507,-3,30.396475770925107,11.825024716040996,25.41177987964508,15.407139682665395,75.0,3,"LII has a reasonable PEG ratio of 1.27, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
PODD,Healthcare,26.893059,3.2557905,6.989808,1.44,236900000.0,3.286,-5.972258754901958,143.33999633789062,False,False,34.06415068752125,False,789400.0,1568353.3333333333,False,8.256334873302535,0,8.983844372981155,,,41.34246839997507,-3,96.91629955947137,11.155171183977782,71.97565653162745,15.295497427321527,75.0,3,"PODD has a reasonable PEG ratio of 1.44, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
CARR,Industrials,44.842857,2.3408325,3.939755,1.49,861750016.0,-0.118,-13.896368680000002,62.779998779296875,False,False,32.844423591400414,False,3153700.0,6221560.0,False,7.97645792050602,0,8.857899744222724,,,41.34246839997507,-3,15.418502202643172,10.987245012299873,14.927198381847727,15.267509732041875,75.0,3,"CARR has a reasonable PEG ratio of 1.49, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
NKE,Consumer Cyclical,19.395239,1.3022739,4.063248,1.51,1889250048.0,4.28,-24.64991789361702,40.72999954223633,False,False,42.6023172359686,False,23578800.0,19789056.666666668,False,7.869696910697549,0,8.809857289808912,,,41.34246839997507,-3,98.01762114537445,10.923188406414788,72.7465816417596,15.256833631061028,75.0,3,"NKE has a reasonable PEG ratio of 1.51, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
NCLH,Consumer Cyclical,11.521213,0.8596511,3.3928251,1.71,-1680301312.0,6.163,-32.523943893617016,19.010000228881836,False,False,44.29529614271584,False,12481200.0,14128326.666666666,False,6.939440158565249,0,8.391241751349376,,,41.34246839997507,-3,98.89867841409692,10.36503435513541,73.36332172986535,15.163807955847798,75.0,3,"NCLH has a reasonable PEG ratio of 1.71, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
